STOP_NO,STOP_AREA,CODE,NAME,F_NODE,LINK_NO,INDEX
1683,8920,1683,삼성빌라(종점),1520,4474,1
1684,847,1684,청라국제업무단지(골드클래스),825,934,1
1685,807,1685,반도유보라,817,8,1
1686,3290,1686,동양엔파트,807,9,1
1687,889,1687,청라힐스테이트,889,3396,1
1688,7681,1688,청라힐스테이트,4220,8225,1
1689,1209,1689,제일풍경채2차331동앞,1209,1210,1
1690,7661,1690,청라센트럴에일린의뜰104동,1109,914,2
1691,3883,1691,호구포역,2123,2448,1
1692,5338,1692,부평역,5338,9343,1
1693,5566,1693,현광아파트후문앞,5566,9571,1
1694,1252,1694,현광아파트후문,1252,5695,1
1696,3340,1696,계양센트레빌1단지,2747,284,1
1697,7979,1697,계양센트레빌2단지,5371,9376,1
1698,2845,1698,당미마을,2845,1959,1
1699,7971,1699,동양자이입구,2828,5501,1
1700,2822,1700,동양자이입구,2822,5504,1
1701,2762,1701,서창센트럴푸르지오,2767,3734,3
1702,5849,1702,목상동마을입구,2115,6234,2
1703,7930,1703,목상교입구,2133,2807,1
1704,1113,1704,더샵하버뷰,1113,4834,1
1705,5298,1705,자이하버뷰,5298,9303,1
1706,7698,1706,힐데스하임,6007,10012,1
1707,3608,1707,송도공영차고지,1033,1545,1
1708,8452,1708,송도힐스테이트A,1142,7245,1
1709,4902,1709,솔터마을입구,887,4708,1
1710,4222,1710,한라비발디,4222,8227,1
1711,7646,1711,한라비발디,1048,3399,1
1712,5574,1712,호반베르디움14단지,5574,9579,1
1713,8295,1713,국궁장앞,2175,6035,1
1714,2175,1714,국궁장앞,5708,9713,1
1715,2200,1715,김미현골프장,2171,432,1
1716,3371,1716,에코메트로9단지,3371,7376,1
1717,8656,1717,김미현골프장,2234,894,1
1718,2314,1718,에코메트로9단지,2314,271,1
1719,8661,1719,남동소래아트홀,3335,7340,1
1720,1893,1720,새소망교회,1870,794,1
1721,1914,1721,승보사입구,1914,258,1
1722,6360,1722,고창마을.KCC,1408,6993,1
1723,1437,1723,청송마을.성우오스타,1437,164,1
1724,2894,1724,운연동슈퍼,2894,940,1
1725,2887,1725,새비젼교회,2888,1159,1
1726,2884,1726,백제엔지니어링,2886,691,1
1727,2214,1727,논고개길사거리,2214,963,1
1728,4906,1728,삼산건강공원,4906,8911,1
1729,495,1729,국제콘크리트,4022,8027,1
1730,7471,1730,국제콘크리트,495,2900,1
1731,3433,1731,한진,3433,7438,1
1732,765,1732,한진,765,76,1
1733,8429,1733,선광,1087,770,1
1734,1087,1734,선광,765,76,2
1735,2255,1735,구월아시아드5단지후문,3496,7501,1
1736,8798,1736,구월한내들퍼스티지,2255,1094,1
1737,8799,1737,구월아시아드5단지정문,2211,1095,1
1738,8801,1738,센트럴자이,2255,1094,2
1739,5353,1739,구월아시아드6단지,2211,5467,1
1740,2211,1740,구월아시아드6단지,2147,303,1
1741,5355,1741,남인천세무서,5355,9360,1
1742,2111,1742,남인천세무서,2111,5014,1
1743,746,1743,청라백세요양병원,746,5993,1
1744,4223,1744,한라비발디,4223,8228,1
1745,4979,1745,웰카운티17단지,4979,8984,1
1746,1380,1746,웰카운티17단지,1380,3711,1
1747,4655,1747,LH웨스턴블루힐정문,4655,8660,1
1748,3408,1748,가정휴먼시아3단지,3408,7413,1
1749,1458,1749,가정휴먼시아3단지,1458,643,1
1750,3925,1750,홈씨씨인천점,1194,2559,1
1751,1187,1751,모다아울렛,1192,2792,2
1752,1361,1752,국제이노베이션,6377,10382,1
1753,8997,1753,국제이노베이션,1361,6662,1
1754,1447,1754,궁현사거리,1447,7011,1
1755,9002,1755,6공단사거리,1500,779,1
1756,1500,1756,도화e편한세상604동,4296,8301,1
1757,1566,1757,인천기계산업단지,1500,6627,1
1758,8355,1758,인천기계산업단지,1566,6628,1
1759,9015,1759,한미반도체,4258,8263,2
1760,1694,1760,한미반도체,1694,3490,1
1761,2553,1761,오조산공원,2541,6738,1
1762,4258,1762,주안국가산단역,4258,8263,1
1763,9018,1763,주안국가산단역,1694,3490,2
1764,1804,1764,(주)세모입구(린나이코리아),1694,3490,3
1765,9019,1765,(주)세모입구(린나이코리아),1804,3491,1
1766,8993,1766,주안매매단지,1804,3972,1
1767,1047,1767,인천해양과학고,1034,5867,1
1768,3492,1768,벽산1차아파트,3492,7497,1
1769,1135,1769,KT송도지점,1071,1082,1
1770,1503,1770,동춘동차고지,1503,4307,1
1771,8631,1771,인천환경공단,1503,1566,1
1772,8619,1772,국민은행연수중앙지점,1670,4094,1
1773,1713,1773,연수역북측입구,1744,1324,1
1774,8691,1774,연수역북측입구,1713,2092,1
1775,8445,1775,센트럴파크역,928,7247,1
1776,5175,1776,인천송일초등학교,960,5186,1
1777,939,1777,송도더샵퍼스트파크15단지,939,5184,1
1778,5178,1778,송도더샵퍼스트파크14단지,918,5190,1
1779,873,1779,송도더샵마스터뷰21단지,873,4476,1
1780,885,1780,인천과학예술영재학교,925,426,1
1781,747,1781,동부익스프레스,748,585,1
1782,6714,1782,동부익스프레스,6540,10545,1
1783,748,1783,동방,796,4902,1
1784,5013,1784,동방,748,4903,1
1785,1434,1785,송도테크노파크IT센터,1434,116,1
1786,6173,1786,예송중학교,873,6718,1
1787,1283,1787,라이크홈기숙사앞,1298,6419,1
1788,6145,1788,라이크홈기숙사앞,1283,6667,1
1789,1304,1789,라이크홈기숙사앞,1304,7164,1
1790,1468,1790,송도국제교입구,1468,5479,1
1791,7626,1791,베어즈베스트골프장,5815,9820,1
1792,911,1792,베어즈베스트골프장,911,3083,2
1793,202,1793,인천공항T2(1)A(1층),202,8951,1
1794,836,1794,비즈니스센터,834,922,1
1795,7648,1795,비즈니스센터,3459,7464,2
1796,820,1796,한국가스공사,824,6974,2
1797,7669,1797,한국가스공사,820,6975,1
1798,4515,1798,복합환승센터,4515,8520,1
1799,7670,1799,복합환승센터,825,3914,1
1800,7655,1800,경명초등학교,1051,1211,1
1801,7662,1801,청람초등학교,1109,914,3
1802,7701,1802,청람초등학교,5574,9579,2
1803,7709,1803,청라초등학교,1284,4518,3
1804,568,1804,해맞이공원앞,512,897,3
1805,927,1805,송도아트윈푸르지오,946,4277,1
1806,1354,1806,삼성바이오로직스,1312,1391,1
1807,8465,1807,송도에듀포레푸르지오,6285,10290,1
1808,5015,1808,호반베르디움아파트,1354,4910,1
1809,4774,1809,극지연구소,4774,8779,1
1810,6348,1810,청라달튼국제학교,787,6977,1
1811,1142,1811,송도힐스테이트6단지,1162,95,1
1812,8434,1812,더샵퍼스트파크13단지,4943,8948,1
1813,896,1813,더샵퍼스트파크13단지,896,762,1
1814,7784,1814,풍년마을.김포고(한전방면),2273,3631,1
1815,3102,1815,KTX광명역4번출구,3102,629,1
1816,830,1816,청라국제도시역(영종방향),855,177,2
1817,8845,1817,뒷방죽들,2854,6436,1
1818,9278,1818,풍년마을.김포고(직행),2225,4130,1
1819,2305,1819,사우고교.김포시청,2305,1993,1
1820,2182,1820,희경산업,2186,1130,1
1821,3459,1821,비지니스센터,3459,7464,1
1822,824,1822,비지니스센터,836,925,1
1823,56,1823,왕산교,56,659,1
1824,6572,1824,왕산교,6172,10177,1
1825,6324,1825,서화초등학교(도화e편한세상),1417,6943,1
1826,2117,1826,백운역(하행),2098,896,2
1827,3074,1827,하늘휴게소,3068,36,1
1828,794,1828,한진인천북항,4165,8170,1
1829,5827,1829,용화사(길상낚시터),5827,9832,1
1830,488,1830,장흥저수지(성공회.해든뮤지움),5827,9832,2
1831,7484,1831,장흥저수지(성공회.해든뮤지움),4652,8657,2
1832,4652,1832,장안말(구초지분교)입구,4652,8657,1
1833,7487,1833,장안말(구초지분교)입구,488,3695,1
1834,718,1834,쿠팡물류센터,718,6671,1
1835,8840,1835,LH청아안아파트,2660,3949,3
1836,2715,1836,청광플러스원102동앞,2715,3992,1
1837,2449,1837,남동체육관,2449,539,1
1838,8792,1838,구월아시아드8단지,2252,409,1
1839,8793,1839,구월아시아드8단지,2246,5753,1
1840,7892,1840,드림파크수영장,1425,5368,1
1841,7891,1841,드림파크수영장,5287,9292,1
1842,1627,1842,한들방죽들,1425,5368,2
1843,5287,1843,한들방죽들,1627,5369,2
1844,1628,1844,한들마을입구,1627,6922,1
1845,2740,1845,하우스토리,2740,3976,1
1846,8430,1846,대동도어(주),1303,5396,1
1847,1303,1847,대동도어(주),1264,5010,1
1848,9003,1848,인천남부소방서,1531,3595,1
1849,858,1849,고다니마을9단지,858,174,1
1850,8455,1850,송도더샵그린워크,1037,234,1
1851,3330,1851,커넬워크(4동),1063,235,1
1852,3569,1852,커넬워크(3동),1037,1401,1
1853,1037,1853,송도더삽그린워크(3차),1014,1400,1
1854,1956,1854,효성서초등학교,1956,341,1
1855,1106,1855,청람중학교,1106,7290,1
1856,7658,1856,청람중학교,1049,3403,1
1857,8100,1857,효성서초등학교,2017,336,2
1858,797,1858,신흥교통,804,969,1
1859,703,1859,해사고등학교,697,7024,1
1860,8514,1860,갑문,707,6406,1
1861,7673,1861,청라동문굿모닝힐,825,5205,1
1862,8036,1862,아주아파트410동,2656,3313,1
1863,5651,1863,얀센백신,5651,9656,1
1864,956,1864,얀센백신,956,5395,1
1865,4944,1865,새사미아파트,4944,8949,1
1866,7672,1866,로봇랜드입구,801,1228,1
1867,801,1867,로봇랜드입구,5190,9195,1
1868,7685,1868,청라중앙호수공원입구,1050,5201,1
1869,7720,1869,초은고등학교,1383,2621,2
1870,5376,1870,호수공원음악분수,5376,9381,1
1871,864,1871,호수공원음악분수,864,933,1
1872,6281,1872,송도자이하버뷰,1038,6882,1
1873,8448,1873,푸르지오하버뷰,1062,976,1
1874,5613,1874,부평사거리,2138,5894,1
1875,1855,1875,신원아침도시오피스텔(홈플러스),1855,1679,1
1876,6378,1876,학산사거리,1414,7012,1
1877,1074,1877,롯데마트송도점,1074,5882,1
1878,4279,1878,성강지식산업센터,2150,3534,2
1879,8443,1879,송도더샵그린스퀘어,4769,8774,1
1880,1295,1880,송도더샵그린스퀘어,1238,1393,1
1881,8658,1881,사리울중학교,2314,271,2
1882,2234,1882,늘솔길근린공원,2258,898,1
1883,8462,1883,글로벌캠퍼스푸르지오,1350,1396,1
1884,6675,1884,한양수자인(옆문),625,6990,1
1885,8251,1885,송림체육관,1197,6501,1
1886,1455,1886,인천글로벌캠퍼스,1421,278,1
1887,1549,1887,박문중학교후문,1688,4501,2
1888,1557,1888,박문중학교정문,3452,7457,1
1889,1480,1889,연세대,1434,114,1
1890,6676,1890,한양수자인(옆문),639,6884,2
1891,2813,1891,송내역,2812,5914,1
1892,8857,1892,남동체육관(체조경기장),2449,539,2
1893,6480,1893,삼성바이오로직스,1358,7163,1
1894,1358,1894,삼성바이오로직스,1346,6422,1
1895,8791,1895,선수촌사거리,2246,1096,1
1896,5519,1896,선수촌사거리,2212,5754,1
1897,2212,1897,구월아시아드8단지,2212,5462,1
1898,5520,1898,구월아시아드8단지,5520,9525,1
1899,8831,1899,서창도서관,4519,8524,2
1900,8832,1900,서창도서관,2660,3949,1
1901,2755,1901,서창휴먼시아11단지후문,2755,713,1
1902,5497,1902,서창휴먼시아11단지후문,5497,9502,1
1903,8849,1903,서창휴먼시아12단지,2796,714,1
1904,2796,1904,서창휴먼시아12단지,2755,712,1
1905,2786,1905,한진프라자,2786,3697,1
1906,8848,1906,청수타워,2767,3671,2
1907,4354,1907,신한빌딩,4354,8359,1
1908,8852,1908,센타빌딩,2767,3671,1
1909,8842,1909,서창센트럴푸르지오,2767,3367,2
1910,8841,1910,서창센트럴푸르지오,2715,3369,1
1911,2767,1911,서창이편한세상1002동,2767,3367,1
1912,4209,1912,서창이편한세상1002동,4209,8214,1
1913,7640,1913,우진기계,1088,3514,1
1914,828,1914,구래리차고지,828,2751,1
1915,2246,1915,남촌동다목적센터,2246,1093,2
1916,7896,1916,시천동,5341,9346,2
1917,7897,1917,시천동,1680,989,1
1918,5341,1918,시천경로당,5341,9346,1
1919,2010,1919,둑실동아라마루전망대,2096,14,1
1920,7927,1920,둑실동아라마루전망대,2010,1143,1
1921,4378,1921,넙디,4378,8383,1
1922,845,1922,코세스물류창고,845,2924,1
1923,6687,1923,영종하늘도서관,657,6890,1
1924,657,1924,영종하늘도서관,650,2509,2
1925,8435,1925,인천과학예술영재학교,885,5188,1
1926,8649,1926,삼호제강2공장,1943,3049,1
1927,1943,1927,삼호제강2공장,1982,1323,1
1928,8655,1928,영림몰딩도어,2027,1262,1
1929,1982,1929,엘아이지식산업센터,1982,4891,1
1930,2213,1930,강촌매운탕,2153,3299,1
1931,2671,1931,유진디스콤,2672,3608,1
1932,2748,1932,귤현현대아이파크,2748,322,1
1933,1072,1933,도원역(인천축구전용경기장),1130,2802,2
1934,8586,1934,용현고가교,1277,3363,1
1935,7660,1935,청라센트럴에일린의뜰106동,1109,914,1
1936,6288,1936,한양수자인,801,6891,1
1937,787,1937,청라달튼국제학교,808,6976,1
1938,4972,1938,휴먼시아1단지,2707,4844,1
1939,2687,1939,영선고등학교,4276,8281,1
1940,170,1940,용유역,170,3077,1
1941,4858,1941,연세대송도캠퍼스입구,1426,4631,1
1942,4329,1942,방죽골,4329,8334,1
1943,2244,1943,방죽골,2244,2276,1
1944,4481,1944,제일풍경채,1105,3911,1
1945,1056,1945,호반베르디움,1056,3981,1
1947,8736,1947,금아프라자,2464,3999,1
1948,4371,1948,서창중학교,2754,3735,1
1949,1491,1949,우림필유아파트,1491,2125,1
1950,1293,1950,신명아파트앞,1299,1492,1
1951,8468,1951,연세대,1480,115,1
1952,3434,1952,테크노파크IT센타,3434,7439,1
1953,7900,1953,검암역입구,4647,8652,1
1954,7901,1954,검암역입구,1658,4244,1
1955,3604,1955,금호아파트,3604,7609,1
1956,2008,1956,옛날집앞,3295,7300,1
1957,7929,1957,둑실동(아라마루전망대),5340,9345,1
1958,4099,1958,산마루집,4099,8104,1
1959,1944,1959,둑실경로당,1944,3093,1
1960,7946,1960,갈현경로당,2425,6235,2
1961,9279,1961,강촌매운탕,2213,4901,1
1962,2133,1962,목상교입구,2096,1144,1
1963,7928,1963,둑실동(아라마루전망대),2010,5446,1
1964,2015,1964,남씨농원앞,2015,15,1
1965,7926,1965,옛날집앞,2008,16,1
1966,2022,1966,산마루집,2022,17,1
1967,9280,1967,둑실경로당,2022,17,2
1968,7924,1968,예원앞,1944,18,1
1969,1865,1969,둑실동회차지,1883,20,1
1970,7680,1970,청라우미린,880,3984,1
1971,7677,1971,자이더테라스2단지,817,3091,1
1972,7657,1972,한화꿈에그린,1049,5199,1
1973,6196,1973,청정주말농장,6196,10201,1
1974,2247,1974,남동공단입구,2247,709,1
1975,1789,1975,국제성모병원,1789,1390,1
1976,7917,1976,국제성모병원,1789,1390,2
1977,3469,1977,오라니마을,3469,7474,1
1978,5946,1978,캐슬해모로,1549,6373,2
1979,3452,1979,캐슬해모로,1688,893,1
1980,8473,1980,박문중학교,1557,892,1
1981,8472,1981,캐슬해모로,1688,4501,1
1982,1688,1982,캐슬해모로,1557,892,2
1983,8467,1983,인천글로벌캠퍼스,1455,333,1
1984,8471,1984,박문중학교,1549,6373,1
1985,8246,1985,기계철제단지,1126,6500,1
1986,8854,1986,서창이편한세상정문,6459,10464,2
1987,8853,1987,서창이편한세상정문,2767,3734,1
1988,7825,1988,LH웨스턴블루힐아파트,1457,646,1
1989,1457,1989,LH웨스턴블루힐아파트,1424,641,1
1990,699,1990,GS칼텍스,717,6049,2
1991,8511,1991,월미도문화관,699,6050,1
1992,8301,1992,모래내시장역(2번출구),2297,2596,1
1993,8909,1993,연흥아파트,1850,3589,3
1994,8910,1994,연흥아파트,1727,1697,3
1995,8982,1995,구월아시아드1.2단지,2147,5015,1
1996,5070,1996,구월아시아드1.2단지,2183,5016,2
1997,8800,1997,구월아시아드은빛호수공원,2252,4237,1
1998,5071,1998,구월아시아드은빛호수공원,5071,9076,1
1999,7990,1999,하우스토리,2740,307,1
2000,1077,2000,센트럴파크푸르지오아파트,1120,80,1
2001,5515,2001,센트럴파크푸르지오아파트,1077,5750,1
2002,991,2002,국립생물자연관,991,648,1
2003,7702,2003,호반베르디움2차,1330,6445,2
2004,1333,2004,호반베르디움2차,1333,6446,1
2005,7668,2005,한국가스공사인천지역본부,824,6974,1
2006,2293,2006,갈현경로당앞,2293,6236,1
2007,6650,2007,영종역,541,3388,2
2008,541,2008,영종역,528,3387,1
2009,2006,2009,어울림아파트202동앞,2034,1839,1
2010,1418,2010,가원초등학교,1418,1949,1
2011,7725,2011,가정보금자리,6008,10013,1
2012,7724,2012,가정보금자리,1418,1949,2
2013,2683,2013,서창휴먼시아8블록후문,2683,4508,1
2014,8836,2014,서창휴먼시아8블록후문,2661,589,2
2015,2228,2015,갈현교,2228,834,1
2016,7948,2016,갈현교,5461,9466,1
2017,4803,2017,청라도,4803,8808,1
2018,902,2018,화수부두,895,5734,1
2019,777,2019,영은슈퍼,777,3246,1
2020,1650,2020,루원시티사거리,1654,6691,1
2021,7689,2021,청라중앙호수공원입구,1050,1214,1
2022,6157,2022,루원시티사거리,1650,6692,1
2023,7599,2023,검단공구상가,6565,10570,1
2024,7600,2024,검단지식산업센타,743,4534,1
2025,780,2025,삼영테크,6458,10463,1
2026,837,2026,금란마트,837,425,1
2027,7607,2027,검단오류역,837,425,2
2028,7604,2028,금란마트,6159,10164,2
2029,6457,2029,검단지식산업센타,6457,10462,1
2030,4376,2030,영은슈퍼,4376,8381,1
2031,743,2031,검단공구상가,743,4535,1
2032,929,2032,금오동,929,4533,1
2033,7610,2033,금오동,913,2922,2
2034,757,2034,공단사거리,743,4535,2
2035,1797,2035,대우하나아파트,1797,6972,1
2036,1577,2036,가정(루원시티)역,1577,3427,1
2037,1548,2037,성웅아파트,1551,3043,1
2038,9106,2038,로얄타운,1825,2140,1
2039,4623,2039,성웅아파트,4623,8628,1
2040,3788,2040,나은병원,3788,7793,2
2041,9107,2041,제물포중학교,1803,7027,1
2042,1748,2042,가좌3동행정복지센터,1748,2175,1
2043,1551,2043,신명아파트,1553,2236,1
2044,8231,2044,(주)경인양행앞,1486,3825,1
2045,8065,2045,가좌홈플러스(쌍마아파트),1553,5917,1
2046,9096,2046,한신휴아파트,1832,2204,1
2047,8217,2047,율도선착장입구,1184,3139,2
2048,1807,2048,가좌현대아파트,1791,291,1
2049,1556,2049,거북시장,1561,1364,2
2050,1692,2050,인천서부여성회관,1692,1899,1
2051,4417,2051,거북시장,1556,3809,1
2052,8576,2052,숭의2동행정복지센터,1141,1203,1
2053,3656,2053,LG전자인천캠퍼스,3656,7661,1
2054,1889,2054,우성1차아파트,1889,1799,1
2055,3674,2055,광명아파트,3674,7679,1
2056,674,2056,대부중고등학교,674,3423,1
2057,631,2057,흥성리,631,1308,1
2058,3599,2058,육골,3599,7604,1
2059,839,2059,청라국제도시역,839,3163,1
2060,7623,2060,서부산업단지,967,6191,1
2061,967,2061,서부산업단지,911,3083,4
2062,1048,2062,한라비발디,980,917,1
2063,4477,2063,한라비발디,1048,3907,1
2064,4097,2064,청라2동행정복지센터,4097,8102,1
2065,3409,2065,루원제일풍경채정문앞,1458,645,1
2066,7824,2066,가정LH3단지정문앞,1457,642,1
2067,7696,2067,청라2동행정복지센터,1108,929,1
2068,855,2068,청라국제도시역,855,177,1
2069,825,2069,복합환승센터,825,3914,2
2070,7628,2070,베어즈베스트청라GC,911,3083,1
2071,7627,2071,베어즈베스트청라GC,5815,9820,2
2072,7671,2072,청라동문굿모닝힐,801,1228,2
2073,8528,2073,SK주유소앞,829,2419,1
2074,8485,2074,백병원(송림패션몰),1183,3410,2
2075,1183,2075,쉐보레동인천서비스,6560,10565,1
2076,8250,2076,쉐보레동인천서비스,1183,3410,1
2077,738,2077,인천체육고등학교입구,738,945,1
2078,7629,2078,인천체육고등학교입구,3464,7469,1
