LINK_NO,F_NODE,T_NODE,TYPE,LENGTH,F_ID,LINK_ID,T_ID
8361,4356,2790,1,112.000000km,1650036200,1650118600,1650013200
8362,3012,4357,1,790.000000km,1150012100,1150037100,1150001800
8362,4357,3012,1,790.000000km,1150012100,1150037100,1150001800
8363,1282,4358,1,298.000000km,1680040800,1680122500,1680038600
8363,4358,1282,1,298.000000km,1680040800,1680122500,1680038600
8364,1222,4359,1,405.000000km,1680040800,1680117800,1680015300
8364,4359,1222,1,405.000000km,1680040800,1680117800,1680015300
8365,1284,4360,1,424.000000km,1680068400,1680228500,1680038400
8365,4360,1284,1,424.000000km,1680068400,1680228500,1680038400
8366,1330,4361,1,281.000000km,1680038600,1680112200,1680038500
8366,4361,1330,1,281.000000km,1680038600,1680112200,1680038500
8367,950,4362,1,181.000000km,1630001200,1630002600,1630001100
8367,4362,950,1,181.000000km,1630001200,1630002600,1630001100
8368,1795,4363,1,211.000000km,1640005900,1640021600,1640006100
8368,4363,1795,1,211.000000km,1640005900,1640021600,1640006100
8369,1801,4364,1,193.000000km,1640005900,1640021000,1640005700
8369,4364,1801,1,193.000000km,1640005900,1640021000,1640005700
8370,1544,4365,1,321.000000km,1640009600,1640025200,1640006800
8370,4365,1544,1,321.000000km,1640009600,1640025200,1640006800
8371,2235,4366,1,510.000000km,1670003500,1670010100,1670003400
8371,4366,2235,1,510.000000km,1670003500,1670010100,1670003400
8372,1966,4367,1,133.000000km,1630005000,1650011600,1650014700
8372,4367,1966,1,133.000000km,1630005000,1650011600,1650014700
8373,105,4368,1,3070.000000km,1690045400,1690088800,1690039800
8373,4368,105,1,3070.000000km,1690045400,1690088800,1690039800
8374,66,4369,1,93.000000km,1690045500,1690088500,1690035100
8374,4369,66,1,93.000000km,1690045500,1690088500,1690035100
8375,1627,4370,1,115.000000km,1680071500,1680195200,1680004500
8375,4370,1627,1,115.000000km,1680071500,1680195200,1680004500
8376,2774,4371,1,122.000000km,1650027800,1650119000,1650036200
8376,4371,2774,1,122.000000km,1650027800,1650119000,1650036200
8377,2782,4372,1,207.000000km,1650013200,1650047800,1650013300
8377,4372,2782,1,207.000000km,1650013200,1650047800,1650013300
8378,2782,4373,1,346.000000km,1650013400,1650047900,1650013300
8378,4373,2782,1,346.000000km,1650013400,1650047900,1650013300
8379,2574,4374,1,323.000000km,1650015800,1650053000,1650015000
8379,4374,2574,1,323.000000km,1650015800,1650053000,1650015000
8380,757,4375,1,100.000000km,1680055300,1680164200,1680036000
8380,4375,757,1,100.000000km,1680055300,1680164200,1680036000
8381,777,4376,1,177.000000km,1680055300,1680164300,1680053000
8381,4376,777,1,177.000000km,1680055300,1680164300,1680053000
8382,466,4377,1,110.000000km,1610061400,1610177600,1610039300
8382,4377,466,1,110.000000km,1610061400,1610177600,1610039300
8383,473,4378,1,405.000000km,1610060300,1610177400,1610061400
8383,4378,473,1,405.000000km,1610060300,1610177400,1610061400
8384,499,4379,1,684.000000km,1610034400,1610164700,1610055300
8384,4379,499,1,684.000000km,1610034400,1610164700,1610055300
8385,2276,4380,1,502.000000km,1650003600,1650182800,1650053700
8385,4380,2276,1,502.000000km,1650003600,1650182800,1650053700
8386,2270,4381,1,249.000000km,1670001000,1670001700,1670001600
8386,4381,2270,1,249.000000km,1670001000,1670001700,1670001600
8387,2270,4382,1,260.000000km,1670001100,1670002600,1670001600
8387,4382,2270,1,260.000000km,1670001100,1670002600,1670001600
8388,2069,4383,1,508.000000km,1670000900,1670001400,1670001200
8388,4383,2069,1,508.000000km,1670000900,1670001400,1670001200
8389,2919,4384,1,1572.000000km,1670002600,1670004200,1670020500
8389,4384,2919,1,1572.000000km,1670002600,1670004200,1670020500
8390,2408,4385,1,661.000000km,1670001100,1670001300,1670000800
8390,4385,2408,1,661.000000km,1670001100,1670001300,1670000800
8391,2463,4386,1,303.000000km,1670000800,1670001100,1670000600
8391,4386,2463,1,303.000000km,1670000800,1670001100,1670000600
8392,2568,4387,1,478.000000km,1670000600,1670000700,1670000500
8392,4387,2568,1,478.000000km,1670000600,1670000700,1670000500
8393,2206,4388,1,486.000000km,1650003700,1650182700,1650020100
8393,4388,2206,1,486.000000km,1650003700,1650182700,1650020100
8394,2732,4389,1,133.000000km,1650014000,1650048600,1650013600
8394,4389,2732,1,133.000000km,1650014000,1650048600,1650013600
8395,1287,4390,1,590.000000km,1640020100,1640064400,1640011300
8395,4390,1287,1,590.000000km,1640020100,1640064400,1640011300
8396,2944,4391,1,107.000000km,2120001300,2120003200,2120001600
8396,4391,2944,1,107.000000km,2120001300,2120003200,2120001600
8397,2938,4392,1,48.000000km,2120000700,2120001600,2120000800
8397,4392,2938,1,48.000000km,2120000700,2120001600,2120000800
8398,2868,4393,1,48.000000km,2120000500,2120000500,2120000400
8398,4393,2868,1,48.000000km,2120000500,2120000500,2120000400
8399,2813,4394,1,657.000000km,1660004100,2110017300,2100000100
8399,4394,2813,1,657.000000km,1660004100,2110017300,2100000100
8400,1572,4395,1,50.000000km,1680015800,1680048900,1680015700
8400,4395,1572,1,50.000000km,1680015800,1680048900,1680015700
8401,1572,4396,1,150.000000km,1680015400,1680048100,1680015700
8401,4396,1572,1,150.000000km,1680015400,1680048100,1680015700
8402,1678,4397,1,354.000000km,1680016500,1680018800,1680003700
8402,4397,1678,1,354.000000km,1680016500,1680018800,1680003700
8403,1510,4398,1,159.000000km,1680014200,1680044400,1680014500
8403,4398,1510,1,159.000000km,1680014200,1680044400,1680014500
8404,2186,4399,1,191.000000km,1650000500,1650001200,1650030500
8404,4399,2186,1,191.000000km,1650000500,1650001200,1650030500
8405,135,4400,1,87.000000km,1610059300,1610195700,1610059800
8405,4400,135,1,87.000000km,1610059300,1610195700,1610059800
8406,790,4401,1,89.000000km,1610055500,1610213500,1620000700
8406,4401,790,1,89.000000km,1610055500,1610213500,1620000700
8407,773,4402,1,1492.000000km,1680063500,1680210500,1680003900
8407,4402,773,1,1492.000000km,1680063500,1680210500,1680003900
8408,1872,4403,1,605.000000km,1650007000,1650027400,1650006300
8408,4403,1872,1,605.000000km,1650007000,1650027400,1650006300
8409,1874,4404,1,455.000000km,1650007600,1650031300,1650008500
8409,4404,1874,1,455.000000km,1650007600,1650031300,1650008500
8410,1136,4405,1,455.000000km,1620001600,1620006400,1620002100
8410,4405,1136,1,455.000000km,1620001600,1620006400,1620002100
8411,1836,4406,1,362.000000km,1680005700,1680021600,1680048800
8411,4406,1836,1,362.000000km,1680005700,1680021600,1680048800
8412,435,4407,1,280.000000km,1690002400,1690069100,1690025900
8412,4407,435,1,280.000000km,1690002400,1690069100,1690025900
8413,2902,4408,1,741.000000km,2240012500,2240027200,2240012600
8413,4408,2902,1,741.000000km,2240012500,2240027200,2240012600
8414,1208,4409,1,233.000000km,1640016000,1640052900,1640016200
8414,4409,1208,1,233.000000km,1640016000,1640052900,1640016200
8415,1034,4410,1,655.000000km,1640000500,1640003300,1640014800
8415,4410,1034,1,655.000000km,1640000500,1640003300,1640014800
8416,1137,4411,1,332.000000km,1640016200,1640053100,1640016400
8416,4411,1137,1,332.000000km,1640016200,1640053100,1640016400
8417,1259,4412,1,155.000000km,1640014600,1640046100,1640013400
8417,4412,1259,1,155.000000km,1640014600,1640046100,1640013400
8418,2057,4413,1,504.000000km,1660015100,1660046900,1660015400
8418,4413,2057,1,504.000000km,1660015100,1660046900,1660015400
8419,2051,4414,1,504.000000km,1660015400,1660043800,1660014100
8419,4414,2051,1,504.000000km,1660015400,1660043800,1660014100
8420,2219,4415,1,516.000000km,1660015800,1660049300,1660015900
8420,4415,2219,1,516.000000km,1660015800,1660049300,1660015900
8421,1561,4416,1,361.000000km,1680011400,1680036800,1680011300
8421,4416,1561,1,361.000000km,1680011400,1680036800,1680011300
8422,1561,4417,1,615.000000km,1680010200,1680033800,1680011300
8422,4417,1561,1,615.000000km,1680010200,1680033800,1680011300
8423,1567,4418,1,390.000000km,1680011300,1680037100,1680011800
8423,4418,1567,1,390.000000km,1680011300,1680037100,1680011800
8424,862,4419,1,283.000000km,1610009200,1610009200,1610001100
8424,4419,862,1,283.000000km,1610009200,1610009200,1610001100
8425,800,4420,1,469.000000km,1610012200,1610037400,1610012400
8425,4420,800,1,469.000000km,1610012200,1610037400,1610012400
8426,859,4421,1,258.000000km,1610007400,1610023400,1610007000
8426,4421,859,1,258.000000km,1610007400,1610023400,1610007000
8427,1594,4422,1,396.000000km,1680010900,1680036100,1680011200
8427,4422,1594,1,396.000000km,1680010900,1680036100,1680011200
8428,1702,4423,1,389.000000km,1680010800,1680035800,1680011700
8428,4423,1702,1,389.000000km,1680010800,1680035800,1680011700
8429,1498,4424,1,396.000000km,1680012600,1680038700,1680011900
8429,4424,1498,1,396.000000km,1680012600,1680038700,1680011900
8430,1649,4425,1,231.000000km,1630005300,1630020800,1630005200
8430,4425,1649,1,231.000000km,1630005300,1630020800,1630005200
8431,1698,4426,1,241.000000km,1680011100,1680035700,1680010800
8431,4426,1698,1,241.000000km,1680011100,1680035700,1680010800
8432,1397,4427,1,559.000000km,1680009900,1680032700,1680009800
8432,4427,1397,1,559.000000km,1680009900,1680032700,1680009800
8433,1398,4428,1,491.000000km,1680009800,1680032900,1680010500
8433,4428,1398,1,491.000000km,1680009800,1680032900,1680010500
8434,1393,4429,1,1020.000000km,1680009800,1680025700,1680007000
8434,4429,1393,1,1020.000000km,1680009800,1680025700,1680007000
8435,2593,4430,1,362.000000km,1660009700,1660026300,1660008600
8435,4430,2593,1,362.000000km,1660009700,1660026300,1660008600
8436,2522,4431,1,356.000000km,1660009900,1660026700,1660008700
8436,4431,2522,1,356.000000km,1660009900,1660026700,1660008700
8437,2513,4432,1,329.000000km,1660008700,1660023700,1660007800
8437,4432,2513,1,329.000000km,1660008700,1660023700,1660007800
8438,414,4433,1,237.000000km,1610013800,1610041300,1610014300
8438,4433,414,1,237.000000km,1610013800,1610041300,1610014300
8439,2559,4434,1,167.000000km,1670009100,1670028000,1670020800
8439,4434,2559,1,167.000000km,1670009100,1670028000,1670020800
8440,2559,4435,1,330.000000km,1670010100,1670028100,1670020800
8440,4435,2559,1,330.000000km,1670010100,1670028100,1670020800
8441,493,4436,1,928.000000km,1610045800,1610133700,1610019600
8441,4436,493,1,928.000000km,1610045800,1610133700,1610019600
8442,1055,4437,1,351.000000km,1680017700,1680053200,1680017500
8442,4437,1055,1,351.000000km,1680017700,1680053200,1680017500
8443,2593,4438,1,332.000000km,1660008500,1660025900,1660008600
8443,4438,2593,1,332.000000km,1660008500,1660025900,1660008600
8444,2588,4439,1,337.000000km,1660008600,1660023300,1660007700
8444,4439,2588,1,337.000000km,1660008600,1660023300,1660007700
8445,2607,4440,1,330.000000km,1660006000,1660015500,1660005200
8445,4440,2607,1,330.000000km,1660006000,1660015500,1660005200
8446,2108,4441,1,740.000000km,1650004600,1650010800,1650004500
8446,4441,2108,1,740.000000km,1650004600,1650010800,1650004500
8447,2142,4442,1,272.000000km,1660003100,1650010900,1650004600
8447,4442,2142,1,272.000000km,1660003100,1650010900,1650004600
8448,2107,4443,1,140.000000km,1650004500,1650010500,1650004400
8448,4443,2107,1,140.000000km,1650004500,1650010500,1650004400
8449,2764,4444,1,868.000000km,1650002500,1650006300,1650002700
8449,4444,2764,1,868.000000km,1650002500,1650006300,1650002700
8450,2840,4445,1,519.000000km,1650002400,1650006100,1650002500
8450,4445,2840,1,519.000000km,1650002400,1650006100,1650002500
8451,2182,4446,1,164.000000km,1650000400,1650000700,1650000500
8451,4446,2182,1,164.000000km,1650000400,1650000700,1650000500
8452,2373,4447,1,273.000000km,1650003400,1650008300,1650034900
8452,4447,2373,1,273.000000km,1650003400,1650008300,1650034900
8453,1184,4448,1,519.000000km,1680011500,1680034000,1680010300
8453,4448,1184,1,519.000000km,1680011500,1680034000,1680010300
8454,2711,4449,1,62.000000km,1650013500,1650089900,1650027500
8454,4449,2711,1,62.000000km,1650013500,1650089900,1650027500
8455,2146,4450,1,408.000000km,1650011900,1650045200,1650012300
8455,4450,2146,1,408.000000km,1650011900,1650045200,1650012300
8456,388,4451,1,821.000000km,1690033600,1690106900,1690033000
8456,4451,388,1,821.000000km,1690033600,1690106900,1690033000
8457,495,4452,1,1147.000000km,1690011700,1690030500,1690049500
8457,4452,495,1,1147.000000km,1690011700,1690030500,1690049500
8458,679,4453,1,432.000000km,2170009200,2170040700,2170009100
8458,4453,679,1,432.000000km,2170009200,2170040700,2170009100
8459,1164,4454,1,155.000000km,1630014500,1630048000,1630018700
8459,4454,1164,1,155.000000km,1630014500,1630048000,1630018700
8460,1164,4455,1,175.000000km,1630014900,1630047900,1630018700
8460,4455,1164,1,175.000000km,1630014900,1630047900,1630018700
8461,2309,4456,1,93.000000km,1660025600,1660079800,1670000300
8461,4456,2309,1,93.000000km,1660025600,1660079800,1670000300
8462,2567,4457,1,442.000000km,1670007000,1670017700,1670005700
8462,4457,2567,1,442.000000km,1670007000,1670017700,1670005700
8463,2383,4458,1,257.000000km,1670003600,1670011100,1670004000
8463,4458,2383,1,257.000000km,1670003600,1670011100,1670004000
8464,2177,4459,1,347.000000km,1650012700,1650101600,1650001800
8464,4459,2177,1,347.000000km,1650012700,1650101600,1650001800
8465,1111,4460,1,151.000000km,1640012100,1640042300,1640013200
8465,4460,1111,1,151.000000km,1640012100,1640042300,1640013200
8466,1110,4461,1,131.000000km,1640015200,1640049300,1640014500
8466,4461,1110,1,131.000000km,1640015200,1640049300,1640014500
8467,1691,4462,1,551.000000km,1680001000,1680178500,1680000500
8467,4462,1691,1,551.000000km,1680001000,1680178500,1680000500
8468,706,4463,1,4204.000000km,1610003100,1610214300,1680063500
8468,4463,706,1,4204.000000km,1610003100,1610214300,1680063500
8469,113,4464,1,78.000000km,1690042800,1690143000,1690053900
8469,4464,113,1,78.000000km,1690042800,1690143000,1690053900
8470,140,4465,1,347.000000km,1690054700,1690145400,1690052500
8470,4465,140,1,347.000000km,1690054700,1690145400,1690052500
8471,2971,4466,1,2205.000000km,1650030400,1660090400,2240014500
8471,4466,2971,1,2205.000000km,1650030400,1660090400,2240014500
8472,2904,4467,1,62.000000km,1670002000,1150000800,1150009600
8472,4467,2904,1,62.000000km,1670002000,1150000800,1150009600
8473,2956,4468,1,524.000000km,1670002600,2320000600,2320000300
8473,4468,2956,1,524.000000km,1670002600,2320000600,2320000300
8474,816,4469,1,491.000000km,2320005100,2320012000,2320005400
8474,4469,816,1,491.000000km,2320005100,2320012000,2320005400
8475,806,4470,1,435.000000km,2320005400,2320012600,2320005700
8475,4470,806,1,435.000000km,2320005400,2320012600,2320005700
8476,350,4471,1,125.000000km,1690001300,1690100900,1690028800
8476,4471,350,1,125.000000km,1690001300,1690100900,1690028800
8477,3048,4472,1,705.000000km,1150004400,1150010000,1150004300
8477,4472,3048,1,705.000000km,1150004400,1150010000,1150004300
8478,3063,4473,1,346.000000km,1150000700,1150012200,1150004700
8478,4473,3063,1,346.000000km,1150000700,1150012200,1150004700
8479,3109,4474,1,285.000000km,1180009900,1180035700,1180001300
8479,4474,3109,1,285.000000km,1180009900,1180035700,1180001300
8480,3217,4475,1,407.000000km,2200003200,2200006900,2200003100
8480,4475,3217,1,407.000000km,2200003200,2200006900,2200003100
8481,3221,4476,1,889.000000km,2200003400,2200007100,2200003200
8481,4476,3221,1,889.000000km,2200003400,2200007100,2200003200
8482,980,4477,1,358.000000km,1680041400,1680130600,1680042700
8482,4477,980,1,358.000000km,1680041400,1680130600,1680042700
8483,980,4478,1,412.000000km,1680042800,1680130800,1680042700
8483,4478,980,1,412.000000km,1680042800,1680130800,1680042700
8484,834,4479,1,315.000000km,1680043400,1680126400,1680043300
8484,4479,834,1,315.000000km,1680043400,1680126400,1680043300
8485,834,4480,1,309.000000km,1680043500,1680127000,1680043300
8485,4480,834,1,309.000000km,1680043500,1680127000,1680043300
8486,1106,4481,1,309.000000km,1680044800,1680134600,1680044700
8486,4481,1106,1,309.000000km,1680044800,1680134600,1680044700
8487,1106,4482,1,337.000000km,1680044300,1680134400,1680044700
8487,4482,1106,1,337.000000km,1680044300,1680134400,1680044700
8488,1051,4483,1,360.000000km,1680042400,1680130500,1680041200
8488,4483,1051,1,360.000000km,1680042400,1680130500,1680041200
8489,1978,4484,1,958.000000km,1680028700,1660083600,1660022900
8489,4484,1978,1,958.000000km,1680028700,1660083600,1660022900
8490,779,4485,1,1147.000000km,2320011100,2320025900,2320005500
8490,4485,779,1,1147.000000km,2320011100,2320025900,2320005500
8491,2713,4486,1,155.000000km,1650027900,1650090600,1650027700
8491,4486,2713,1,155.000000km,1650027900,1650090600,1650027700
8492,2713,4487,1,168.000000km,1650027600,1650090300,1650027700
8492,4487,2713,1,168.000000km,1650027600,1650090300,1650027700
8493,2084,4488,1,159.000000km,1650028900,1650094100,1650006100
8493,4488,2084,1,159.000000km,1650028900,1650094100,1650006100
8494,2099,4489,1,254.000000km,1650028800,1650093900,1650006500
8494,4489,2099,1,254.000000km,1650028800,1650093900,1650006500
8495,2063,4490,1,345.000000km,1660004900,1660014700,1660026800
8495,4490,2063,1,345.000000km,1660004900,1660014700,1660026800
8496,681,4491,1,647.000000km,2320011300,2320026000,2320005200
8496,4491,681,1,647.000000km,2320011300,2320026000,2320005200
8497,1099,4492,1,260.000000km,1630014300,1630046200,1630013600
8497,4492,1099,1,260.000000km,1630014300,1630046200,1630013600
8498,1201,4493,1,148.000000km,1630014100,1630047200,1630014500
8498,4493,1201,1,148.000000km,1630014100,1630047200,1630014500
8499,1201,4494,1,340.000000km,1630014600,1630047800,1630014500
8499,4494,1201,1,340.000000km,1630014600,1630047800,1630014500
8500,1122,4495,1,102.000000km,1630014900,1630047400,1630014300
8500,4495,1122,1,102.000000km,1630014900,1630047400,1630014300
8501,1011,4496,1,177.000000km,1630007100,1630026500,1630008000
8501,4496,1011,1,177.000000km,1630007100,1630026500,1630008000
8502,1622,4497,1,194.000000km,1630003600,1630015900,1630004300
8502,4497,1622,1,194.000000km,1630003600,1630015900,1630004300
8503,1621,4498,1,42.000000km,1630003500,1630015600,1630003600
8503,4498,1621,1,42.000000km,1630003500,1630015600,1630003600
8504,1694,4499,1,74.000000km,1630016000,1630051300,1630015900
8504,4499,1694,1,74.000000km,1630016000,1630051300,1630015900
8505,518,4500,1,1213.000000km,1610071200,1610221400,1610028200
8505,4500,518,1,1213.000000km,1610071200,1610221400,1610028200
8506,41,4501,1,21.000000km,1690054200,1690143800,1690054000
8506,4501,41,1,21.000000km,1690054200,1690143800,1690054000
8507,63,4502,1,2304.000000km,1690054300,1690143900,1690045500
8507,4502,63,1,2304.000000km,1690054300,1690143900,1690045500
8508,2696,4503,1,306.000000km,1650002900,1650007000,1650002800
8508,4503,2696,1,306.000000km,1650002900,1650007000,1650002800
8509,2158,4504,1,297.000000km,1650004100,1650009600,1650004000
8509,4504,2158,1,297.000000km,1650004100,1650009600,1650004000
8510,1532,4505,1,33.000000km,1640044200,1640135500,1640036500
8510,4505,1532,1,33.000000km,1640044200,1640135500,1640036500
8511,1609,4506,1,714.000000km,1650051500,1650154200,1650034700
8511,4506,1609,1,714.000000km,1650051500,1650154200,1650034700
8512,1317,4507,1,476.000000km,1640030500,1640135400,1640039700
8512,4507,1317,1,476.000000km,1640030500,1640135400,1640039700
8513,1427,4508,1,996.000000km,1640030500,1640098100,1640030400
8513,4508,1427,1,996.000000km,1640030500,1640098100,1640030400
8514,1600,4509,1,88.000000km,1680071100,1680197300,1680000400
8514,4509,1600,1,88.000000km,1680071100,1680197300,1680000400
8515,1605,4510,1,54.000000km,1680071100,1680197000,1680000200
8515,4510,1605,1,54.000000km,1680071100,1680197000,1680000200
8516,1273,4511,1,249.000000km,1620004000,1620019300,1620004500
8516,4511,1273,1,249.000000km,1620004000,1620019300,1620004500
8517,23,4512,1,3849.000000km,1690046400,1690084700,1690046300
8517,4512,23,1,3849.000000km,1690046400,1690084700,1690046300
8518,1606,4513,1,146.000000km,1640001800,1640008100,1650006200
8518,4513,1606,1,146.000000km,1640001800,1640008100,1650006200
8519,391,4514,1,100.000000km,1690015200,1690090300,1690015300
8519,4514,391,1,100.000000km,1690015200,1690090300,1690015300
8520,825,4515,1,287.000000km,1680052300,1680153400,1680042900
8520,4515,825,1,287.000000km,1680052300,1680153400,1680042900
8521,1420,4516,1,280.000000km,1680050600,1680148500,1680039000
8521,4516,1420,1,280.000000km,1680050600,1680148500,1680039000
8522,952,4517,1,267.000000km,1610000900,1610001800,1610001000
8522,4517,952,1,267.000000km,1610000900,1610001800,1610001000
8523,832,4518,1,275.000000km,1620004600,1620004500,1620000200
8523,4518,832,1,275.000000km,1620004600,1620004500,1620000200
8524,2660,4519,1,773.000000km,1650049800,1650147400,1650049900
8524,4519,2660,1,773.000000km,1650049800,1650147400,1650049900
8525,898,4520,1,210.000000km,1640036600,1640120400,1640036700
8525,4520,898,1,210.000000km,1640036600,1640120400,1640036700
8526,927,4521,1,93.000000km,1640036600,1640122500,1640039400
8526,4521,927,1,93.000000km,1640036600,1640122500,1640039400
8527,2464,4522,1,61.000000km,1650038500,1650123600,1650031500
8527,4522,2464,1,61.000000km,1650038500,1650123600,1650031500
8528,1990,4523,1,245.000000km,1650014300,1650072400,1630005000
8528,4523,1990,1,245.000000km,1650014300,1650072400,1630005000
8529,1804,4524,1,363.000000km,1650022100,1650071900,1660002300
8529,4524,1804,1,363.000000km,1650022100,1650071900,1660002300
8530,611,4525,1,193.000000km,1610042900,1610139500,1610048000
8530,4525,611,1,193.000000km,1610042900,1610139500,1610048000
8531,1781,4526,1,686.000000km,1680021100,1680061800,1680039600
8531,4526,1781,1,686.000000km,1680021100,1680061800,1680039600
8532,2638,4527,1,232.000000km,2100014700,1660070600,1660009500
8532,4527,2638,1,232.000000km,2100014700,1660070600,1660009500
8533,2649,4528,1,153.000000km,1660008500,2100009000,2100014700
8533,4528,2649,1,153.000000km,1660008500,2100009000,2100014700
8534,2638,4529,1,314.000000km,1660010700,1660060400,1660009500
8534,4529,2638,1,314.000000km,1660010700,1660060400,1660009500
8535,2557,4530,1,207.000000km,1650020300,1650067700,1650020200
8535,4530,2557,1,207.000000km,1650020300,1650067700,1650020200
8536,1488,4531,1,141.000000km,1650048300,1650141600,1650048000
8536,4531,1488,1,141.000000km,1650048300,1650141600,1650048000
8537,1453,4532,1,297.000000km,1640002900,1640131900,1640040100
8537,4532,1453,1,297.000000km,1640002900,1640131900,1640040100
8538,1525,4533,1,597.000000km,1680055900,1680165700,1680056000
8538,4533,1525,1,597.000000km,1680055900,1680165700,1680056000
8539,1368,4534,1,458.000000km,1680058700,1680174500,1680058600
8539,4534,1368,1,458.000000km,1680058700,1680174500,1680058600
8540,1366,4535,1,734.000000km,1620000400,1630005000,1630001900
8540,4535,1366,1,734.000000km,1620000400,1630005000,1630001900
8541,603,4536,1,100.000000km,2170000900,2170001600,2170000800
8541,4536,603,1,100.000000km,2170000900,2170001600,2170000800
8542,1921,4537,1,95.000000km,1670000400,1670000500,1670001300
8542,4537,1921,1,95.000000km,1670000400,1670000500,1670001300
8543,354,4538,1,280.000000km,1610015600,1610047000,1610015700
8543,4538,354,1,280.000000km,1610015600,1610047000,1610015700
8544,353,4539,1,280.000000km,1610014100,1610042200,1610014200
8544,4539,353,1,280.000000km,1610014100,1610042200,1610014200
8545,302,4540,1,524.000000km,1690034500,1690101700,1690030500
8545,4540,302,1,524.000000km,1690034500,1690101700,1690030500
8546,410,4541,1,103.000000km,1690006000,1690101600,1690041100
8546,4541,410,1,103.000000km,1690006000,1690101600,1690041100
8547,410,4542,1,203.000000km,1690000500,1690101500,1690041100
8547,4542,410,1,203.000000km,1690000500,1690101500,1690041100
8548,1449,4543,1,299.000000km,1680013600,1680043300,1680013700
8548,4543,1449,1,299.000000km,1680013600,1680043300,1680013700
8549,1582,4544,1,361.000000km,1680013600,1680042800,1680013500
8549,4544,1582,1,361.000000km,1680013600,1680042800,1680013500
8550,752,4545,1,485.000000km,1610007300,1610021300,1610038400
8550,4545,752,1,485.000000km,1610007300,1610021300,1610038400
8551,716,4546,1,304.000000km,1610006700,1610022600,1610007100
8551,4546,716,1,304.000000km,1610006700,1610022600,1610007100
8552,734,4547,1,322.000000km,1610006700,1610022700,1610007300
8552,4547,734,1,322.000000km,1610006700,1610022700,1610007300
8553,708,4548,1,369.000000km,1610007100,1610022400,1610006600
8553,4548,708,1,369.000000km,1610007100,1610022400,1610006600
8554,705,4549,1,307.000000km,1610007100,1610023600,1610007200
8554,4549,705,1,307.000000km,1610007100,1610023600,1610007200
8555,705,4550,1,338.000000km,1610007800,1610024000,1610007200
8555,4550,705,1,338.000000km,1610007800,1610024000,1610007200
8556,2408,4551,1,280.000000km,1670003600,1670006500,1670000800
8556,4551,2408,1,280.000000km,1670003600,1670006500,1670000800
8557,2616,4552,1,241.000000km,1670007500,1670022300,1670007100
8557,4552,2616,1,241.000000km,1670007500,1670022300,1670007100
8558,827,4553,1,517.000000km,1610007000,1610021200,1610006200
8558,4553,827,1,517.000000km,1610007000,1610021200,1610006200
8559,2262,4554,1,339.000000km,1670009600,1670029500,1670009800
8559,4554,2262,1,339.000000km,1670009600,1670029500,1670009800
8560,2776,4555,1,206.000000km,1650021000,1650068500,1650020400
8560,4555,2776,1,206.000000km,1650021000,1650068500,1650020400
8561,2776,4556,1,231.000000km,1650020800,1650068400,1650020400
8561,4556,2776,1,231.000000km,1650020800,1650068400,1650020400
8562,2744,4557,1,149.000000km,1650002700,1650017800,1650016000
8562,4557,2744,1,149.000000km,1650002700,1650017800,1650016000
8563,1349,4558,1,323.000000km,1680006200,1620013800,1620005000
8563,4558,1349,1,323.000000km,1680006200,1620013800,1620005000
8564,1594,4559,1,104.000000km,1680011300,1680036600,1680011200
8564,4559,1594,1,104.000000km,1680011300,1680036600,1680011200
8565,1703,4560,1,247.000000km,1680012200,1680038900,1680012000
8565,4560,1703,1,247.000000km,1680012200,1680038900,1680012000
8566,1876,4561,1,305.000000km,1650007000,1650029400,1650007400
8566,4561,1876,1,305.000000km,1650007000,1650029400,1650007400
8567,215,4562,1,137.000000km,1610016000,1610047700,1610016100
8567,4562,215,1,137.000000km,1610016000,1610047700,1610016100
8568,2504,4563,1,284.000000km,1660015500,1660072400,1660023300
8568,4563,2504,1,284.000000km,1660015500,1660072400,1660023300
8569,2130,4564,1,557.000000km,1650009400,1650035500,1650009000
8569,4564,2130,1,557.000000km,1650009400,1650035500,1650009000
8570,2003,4565,1,453.000000km,1650009400,1650034800,1650008700
8570,4565,2003,1,453.000000km,1650009400,1650034800,1650008700
8571,2195,4566,1,446.000000km,1650008600,1650034300,1650009300
8571,4566,2195,1,446.000000km,1650008600,1650034300,1650009300
8572,2393,4567,1,567.000000km,1660004200,1660012700,1660004300
8572,4567,2393,1,567.000000km,1660004200,1660012700,1660004300
8573,2701,4568,1,147.000000km,1660004000,1660005400,1660000400
8573,4568,2701,1,147.000000km,1660004000,1660005400,1660000400
8574,2404,4569,1,242.000000km,1660001100,1660006600,1660005000
8574,4569,2404,1,242.000000km,1660001100,1660006600,1660005000
8575,1793,4570,1,340.000000km,1640004700,1640018100,1640005500
8575,4570,1793,1,340.000000km,1640004700,1640018100,1640005500
8576,2619,4571,1,257.000000km,1670003100,1670008600,1670003000
8576,4571,2619,1,257.000000km,1670003100,1670008600,1670003000
8577,2381,4572,1,113.000000km,1670009900,1670029200,1670009500
8577,4572,2381,1,113.000000km,1670009900,1670029200,1670009500
8578,1574,4573,1,328.000000km,1680002100,1680015700,1680012400
8578,4573,1574,1,328.000000km,1680002100,1680015700,1680012400
8579,2328,4574,1,220.000000km,1660013000,1660040100,1660013100
8579,4574,2328,1,220.000000km,1660013000,1660040100,1660013100
8580,2363,4575,1,342.000000km,1660011300,1660034800,1660013000
