노선번호,﻿ISC노선ID,정류소순번,정류소명,정류장ID,정류소 이동시간,서비스시간
561,28224002,18,부평시장,2801601,00:00:56,00:00:05
561,28224002,19,부평시장(한국자산관리공사),2801541,00:00:50,00:00:17
561,28224002,20,부평시장(가구의거리),2801577,00:02:27,00:00:16
561,28224002,21,부평시장(한남프라자),2801607,00:00:57,00:00:20
561,28224002,22,부평역,2801647,00:03:52,00:00:05
561,28224002,23,굴다리오거리,2801634,00:00:59,00:00:05
561,28224002,24,동수교회,2801671,00:02:26,00:00:06
561,28224002,25,구도일주유소,2807290,00:00:44,00:00:04
561,28224002,26,그린힐아파트,2801661,00:00:27,00:00:04
561,28224002,27,부개농협,2801656,00:00:34,00:00:03
561,28224002,28,부개1동행정복지센터,2801664,00:01:15,00:00:07
561,28224002,29,삼미타운,2801678,00:00:40,00:00:04
561,28224002,30,한국아파트,2801183,00:00:19,00:00:24
561,28224002,31,부평LH1(2)단지,2801685,00:00:34,00:00:03
561,28224002,32,예지아파트,2801169,00:00:27,00:00:06
561,28224002,33,인천성모병원정문,2805307,00:01:16,00:00:05
561,28224002,34,인천성모병원후문,2801700,00:00:12,00:58:32
561,28224002,35,새마을금고,2801706,00:00:41,00:00:04
561,28224002,36,동수역,2801713,00:00:44,00:00:14
561,28224002,37,신성미소지움,2801728,00:00:36,00:00:03
561,28224002,38,희망천입구,2801737,00:02:00,00:00:05
562,28231003,1,금호아파트,2801454,00:00:00,00:00:00
562,28231003,2,청천도서관,2801467,00:02:00,00:00:05
562,28231003,3,동광제일교회,2801481,00:00:17,00:00:08
562,28231003,4,혜성프라자,2801497,00:01:47,00:00:11
562,28231003,5,산곡교회,2801507,00:00:37,00:00:03
562,28231003,6,우성아파트,2801536,00:00:29,00:00:16
562,28231003,7,산곡동주안빌딩,2801561,00:00:11,00:00:05
562,28231003,8,동아아파트후문,2801608,00:00:26,00:00:12
562,28231003,9,동아아파트후문,2801648,00:00:47,00:00:03
562,28231003,10,부원중학교,2801184,00:01:15,00:00:06
562,28231003,11,부평역,2801665,00:01:03,00:00:09
562,28231003,12,부평역,2801638,00:03:19,00:00:06
562,28231003,13,부평시장(가구의거리),2801576,00:02:26,00:00:21
562,28231003,14,해광병원,2801580,00:01:16,00:00:08
562,28231003,15,부평시장입구(2번출구),2801564,00:00:29,00:00:03
562,28231003,16,백마장입구,2801501,00:01:57,00:00:03
562,28231003,17,부평구청,2801450,00:02:23,00:00:03
562,28231003,18,부평경찰서,2801438,00:01:52,00:00:05
562,28231003,19,금호아파트,2801454,00:02:00,00:00:05
564,28511008,1,간석역,2805786,00:00:00,00:00:00
564,28511008,2,우성1차아파트,2806013,00:00:52,00:00:12
564,28511008,3,석정여자고등학교,2801982,00:00:32,00:00:10
564,28511008,4,형제마트,2801803,00:01:10,00:00:11
564,28511008,5,동암국민주택,2801798,00:02:50,00:00:10
564,28511008,6,십정시장,2801792,00:00:30,00:00:14
564,28511008,7,십정1동행정복지센터,2801786,00:00:31,00:00:06
564,28511008,8,십정초등학교(동암의원),2801781,00:00:30,00:00:27
564,28511008,9,동암역,2801173,00:02:00,00:00:05
564,28511008,10,하정초등학교,2801778,00:04:16,00:00:08
564,28511008,11,만복교회,2801769,00:00:41,00:00:28
564,28511008,12,예원아파트,2801763,00:00:25,00:00:06
564,28511008,13,주공뜨란채아파트,2801170,00:01:22,00:00:33
564,28511008,14,부평아트센터,2801237,00:02:04,00:00:06
564,28511008,15,백운역,2801744,00:00:37,00:00:00
564,28511008,16,백운역(파출소),2801734,00:01:30,00:00:00
564,28511008,17,현대아파트,2801185,00:00:36,00:00:05
564,28511008,18,(구)현대백화점,2801688,00:01:31,00:01:32
564,28511008,19,산곡3동행정복지센터,2801689,00:00:49,00:00:14
564,28511008,20,현대아파트,2801718,00:01:06,00:00:20
564,28511008,21,백운역,2801231,00:03:26,00:00:38
564,28511008,22,부평아트센터,2801747,00:00:38,00:00:07
564,28511008,23,백운공원,2801753,00:01:09,00:00:05
564,28511008,24,주공뜨란채아파트,2801238,00:01:01,00:00:10
564,28511008,25,예원아파트입구,2801760,00:00:45,00:00:06
564,28511008,26,만복교회,2801767,00:00:32,00:00:12
564,28511008,27,하정초등학교,2801776,00:00:48,00:00:08
564,28511008,28,동암마트,2801783,00:00:59,00:00:24
564,28511008,29,동암역,2801173,00:02:28,00:00:20
564,28511008,30,십정초등학교(동암의원),2801780,00:01:34,00:00:15
564,28511008,31,십정1동행정복지센터,2801784,00:00:40,00:00:35
564,28511008,32,십정시장,2801794,00:00:43,00:00:12
564,28511008,33,동암국민주택,2801797,00:00:53,00:00:17
564,28511008,34,형제마트,2801804,00:01:43,00:00:06
564,28511008,35,석정여자고등학교,2801980,00:01:20,00:00:11
564,28511008,36,광명아파트,2806014,00:00:30,00:00:05
564,28511008,37,간석역,2805787,00:02:00,00:00:05
564-1,28511009,1,백운역,2801231,00:00:00,00:00:00
564-1,28511009,2,백운공원,2801753,00:02:00,00:00:05
564-1,28511009,3,한국아파트,2801233,00:00:51,00:00:09
564-1,28511009,4,정원아파트,2801236,00:00:45,00:00:00
564-1,28511009,5,구인천세무고,2801234,00:10:03,00:00:00
564-1,28511009,6,정원아파트,2801235,00:00:14,00:00:16
564-1,28511009,7,한국아파트,2801232,00:00:40,00:00:08
564-1,28511009,8,부평아트센터,2801237,00:02:08,00:00:06
564-1,28511009,9,백운역,2801744,00:02:00,00:00:05
564-2,28511013,1,(구)현대백화점,2801688,00:00:00,00:00:00
564-2,28511013,2,산곡3동행정복지센터,2801689,00:01:16,00:00:16
564-2,28511013,3,현대아파트,2801718,00:01:27,00:00:12
564-2,28511013,4,백운역,2801231,00:02:44,00:00:34
564-2,28511013,5,부평아트센터,2801747,00:00:47,00:00:15
564-2,28511013,6,신동아상가,2805782,00:01:33,00:00:24
564-2,28511013,7,신동아아파트116동,2805783,00:00:37,00:00:48
564-2,28511013,8,우주골드타운빌라,2805793,00:00:55,00:00:05
564-2,28511013,9,동암남부역,2805784,00:00:26,00:00:38
564-2,28511013,10,인천교통공사,2801790,00:02:43,00:00:21
564-2,28511013,11,간석오거리역(8번출구),2801952,00:01:27,00:00:09
564-2,28511013,12,동암남부역,2805785,00:02:24,00:00:26
564-2,28511013,13,우주골드타운빌라,2805792,00:00:29,00:00:06
564-2,28511013,14,신동아아파트116동,2801764,00:01:06,00:00:08
564-2,28511013,15,신동아상가(동암역방면),2801758,00:00:37,00:00:00
564-2,28511013,16,신동아상가(백운역방면),2801757,00:00:26,00:00:00
564-2,28511013,17,부평아트센터,2801237,00:01:42,00:00:07
564-2,28511013,18,백운역,2801744,00:00:41,00:00:24
564-2,28511013,19,백운역(파출소),2801734,00:00:52,00:00:08
564-2,28511013,20,현대아파트,2801185,00:01:00,00:00:06
564-2,28511013,21,(구)현대백화점,2801688,00:02:00,00:00:05
565,28206009,1,진산초등학교,2801292,00:00:00,00:00:00
565,28206009,2,삼산서해아파트,2801309,00:02:00,00:00:05
565,28206009,3,삼산서해그랑블,2801329,00:00:32,00:00:07
565,28206009,4,한국만화박물관,2801335,00:00:59,00:00:03
565,28206009,5,삼산체육관역(호수공원),2801377,00:01:57,00:00:04
565,28206009,6,구산중학교,2801392,00:01:15,00:00:04
565,28206009,7,신명보람마을.삼부한신아파트,2801397,00:00:19,00:00:04
565,28206009,8,부개주공2단지,2801404,00:00:50,00:00:06
565,28206009,9,뉴서울아파트,2801403,00:00:34,00:00:05
565,28206009,10,부개3동행정복지센터,2801412,00:00:27,00:00:04
565,28206009,11,대동아파트,2801415,00:00:18,00:00:05
565,28206009,12,부평윤산부인과,2801428,00:00:29,00:00:48
565,28206009,13,인천축산농협,2801444,00:00:56,00:00:08
565,28206009,14,부흥로터리,2801480,00:01:46,00:00:45
565,28206009,15,부평구보건소,2806864,00:04:27,00:00:24
565,28206009,16,부평시장(한국자산관리공사),2801541,00:03:02,00:00:17
565,28206009,17,부평시장(가구의거리),2801577,00:00:52,00:00:19
565,28206009,18,굴다리오거리,2801633,00:02:13,00:00:20
565,28206009,19,부평역(구보건소),2801192,00:01:49,00:00:15
565,28206009,20,부평역,2801628,00:02:06,00:01:27
565,28206009,21,부평시장(가구의거리),2801576,00:02:34,00:00:29
565,28206009,22,부평시장(한국자산관리공사),2801549,00:01:21,00:00:08
565,28206009,23,부평구보건소,2805733,00:01:09,00:00:06
565,28206009,24,부평성당,2801513,00:01:07,00:00:06
565,28206009,25,나누리병원,2801189,00:02:27,00:00:26
565,28206009,26,인천축산농협,2801447,00:00:38,00:00:08
565,28206009,27,부평윤산부인과,2801200,00:02:22,00:00:09
565,28206009,28,부평중앙침례교회,2801425,00:00:28,00:00:12
565,28206009,29,부개3동행정복지센터입구,2801420,00:00:33,00:00:05
565,28206009,30,오성아파트,2801413,00:00:31,00:00:05
565,28206009,31,부개주공3단지후문,2801407,00:00:36,00:00:06
565,28206009,32,신명보람마을.삼부한신아파트,2801398,00:02:07,00:00:04
565,28206009,33,삼산체육관역(호수공원),2801374,00:01:51,00:01:57
565,28206009,34,삼산체육관역.영상문화단지정문,2800205,00:00:52,00:00:04
565,28206009,35,진산중학교,2801337,00:01:22,00:00:13
565,28206009,36,삼산월드체육관(삼산주공6단지),2801171,00:00:28,00:00:02
565,28206009,37,삼산주공7단지,2801172,00:00:25,00:00:04
565,28206009,38,삼산경찰서,2801334,00:02:09,00:00:04
565,28206009,39,부평역사박물관,2801323,00:01:37,00:00:05
565,28206009,40,신성미소지움,2801284,00:02:35,00:00:02
565,28206009,41,삼산푸른솔마을,2801274,00:00:26,00:00:03
565,28206009,42,신성미소지움후문,2801269,00:00:18,00:00:02
565,28206009,43,영선고등학교,2805502,00:00:28,00:00:10
565,28206009,44,진산고등학교,2801285,00:00:50,00:00:00
565,28206009,45,진산초등학교,2801292,00:03:48,00:00:00
566,28223002,1,산업단지사거리,2802647,00:00:00,00:00:00
566,28223002,2,국제이노베이션,2806710,00:04:00,00:00:04
566,28223002,3,궁현사거리,2806712,00:00:37,00:00:02
566,28223002,4,도화e편한세상604동,2806714,00:01:12,00:00:07
566,28223002,5,인천기계산업단지,2806717,00:02:11,00:00:03
566,28223002,6,공단치안센터,2802663,00:01:05,00:00:07
566,28223002,7,6공단입구,2802664,00:00:47,00:00:04
566,28223002,8,공단시장,2802675,00:00:57,00:00:08
566,28223002,9,주안북부역,2802681,00:02:13,00:00:07
566,28223002,10,주안국민은행,2802676,00:00:47,00:00:03
566,28223002,11,광명아파트,2802670,00:01:18,00:00:07
566,28223002,12,인천가정법원.인천지방법원등기,2802692,00:02:37,00:00:32
566,28223002,13,석바위시장,2805075,00:02:16,00:00:13
566,28223002,14,석바위시장역,2802721,00:03:39,00:00:07
566,28223002,15,인천교회,2802123,00:00:42,00:00:04
566,28223002,16,현대아파트,2802116,00:00:51,00:00:05
566,28223002,17,극동.금호아파트,2802112,00:00:14,00:00:04
566,28223002,18,인천시청후문,2802094,00:02:41,00:00:05
566,28223002,19,구월중학교,2802098,00:01:32,00:00:05
566,28223002,20,길병원,2802129,00:01:41,00:00:28
566,28223002,21,길병원사거리,2802158,00:01:57,00:00:05
566,28223002,22,성리초등학교,2802168,00:00:46,00:00:05
566,28223002,23,농산물도매시장,2802175,00:01:10,00:00:07
566,28223002,24,롯데백화점(인천터미널),2801848,00:02:19,00:01:08
566,28223002,25,이토상가,2802172,00:01:28,00:00:05
566,28223002,26,예술회관역(4번출구),2802162,00:00:56,00:00:12
566,28223002,27,시청광장입구,2802153,00:01:27,00:00:06
566,28223002,28,길병원,2801846,00:03:22,00:00:09
566,28223002,29,구월중학교,2802103,00:01:40,00:00:11
566,28223002,30,석천사거리,2802076,00:03:07,00:00:17
566,28223002,31,인천시청후문,2802092,00:00:43,00:00:17
566,28223002,32,극동.금호아파트,2802106,00:02:09,00:00:00
566,28223002,33,현대아파트,2802113,00:00:20,00:00:04
566,28223002,34,인천교회,2802122,00:00:23,00:00:18
566,28223002,35,석바위시장역,2802720,00:00:49,00:00:14
566,28223002,36,석바위시장,2802714,00:02:24,00:00:29
566,28223002,37,인천가정법원.인천지방법원등기,2802696,00:01:08,00:00:06
566,28223002,38,광명아파트,2802038,00:01:22,00:00:23
566,28223002,39,주안국민은행,2802672,00:00:57,00:00:20
566,28223002,40,주안북부,2802642,00:01:22,00:00:20
566,28223002,41,공단시장,2802674,00:00:34,00:00:12
566,28223002,42,6공단입구,2802665,00:00:31,00:00:06
566,28223002,43,공단치안센터,2802662,00:01:25,00:00:03
566,28223002,44,인천기계산업단지,2806716,00:01:09,00:00:04
566,28223002,45,6공단사거리,2806715,00:01:00,00:00:19
566,28223002,46,궁현사거리,2806713,00:02:10,00:00:03
566,28223002,47,국제이노베이션,2806711,00:00:38,00:00:04
566,28223002,48,우아미가구,2802652,00:02:38,00:00:04
566,28223002,49,산업단지사거리,2802647,00:02:00,00:00:05
567,28223001,1,대우아파트,2801418,00:00:00,00:00:00
567,28223001,2,청천하우스디아파트,2801431,00:02:00,00:00:05
567,28223001,3,부평우체국,2801452,00:00:20,00:00:16
567,28223001,4,현대5차,2801487,00:00:42,00:00:16
567,28223001,5,한화아파트,2801510,00:00:20,00:00:05
567,28223001,6,한화2차,2801523,00:00:41,00:00:03
567,28223001,7,한양아파트,2801563,00:02:25,00:00:08
567,28223001,8,무지개아파트,2801598,00:00:20,00:00:17
567,28223001,9,대륭맨숀,2801623,00:01:04,00:00:30
567,28223001,10,산곡여자중학교,2801653,00:00:17,00:00:03
567,28223001,11,문화교회,2801676,00:00:33,00:00:18
567,28223001,12,인평자동차고,2801186,00:01:58,00:00:06
567,28223001,13,현대3단지,2801710,00:00:25,00:00:14
567,28223001,14,현대자동차빌딩앞,2801727,00:00:23,00:00:03
567,28223001,15,백운역,2801744,00:01:04,00:00:19
567,28223001,16,현대아파트113동,2801725,00:03:47,00:00:13
567,28223001,17,현대3단지,2801708,00:00:39,00:00:12
567,28223001,18,인평자동차고,2801694,00:00:32,00:00:30
567,28223001,19,팔도주유소,2801196,00:00:43,00:00:03
567,28223001,20,산곡여자중학교,2801657,00:00:51,00:00:04
567,28223001,21,대륭맨숀,2801618,00:00:19,00:00:20
567,28223001,22,무지개아파트,2801596,00:00:26,00:00:43
567,28223001,23,산곡동입구(롯데마트),2801188,00:00:47,00:00:13
567,28223001,24,백마장농협,2801469,00:02:22,00:00:07
567,28223001,25,산곡동천주교회,2801430,00:00:50,00:00:29
567,28223001,26,대우아파트,2801418,00:02:00,00:00:05
569,28231005,1,한신휴아파트,2801620,00:00:00,00:00:00
569,28231005,2,인송빌라,2801624,00:02:00,00:00:05
569,28231005,3,산곡여자중학교,2801644,00:00:29,00:00:16
569,28231005,4,산곡남초등학교,2801637,00:00:32,00:00:11
569,28231005,5,우성4차후문,2801224,00:00:49,00:00:07
569,28231005,6,우성4차,2801670,00:00:42,00:00:11
569,28231005,7,현대209동,2801683,00:02:00,00:00:11
569,28231005,8,현대아파트116동,2801223,00:00:27,00:00:08
569,28231005,9,현대121동,2801702,00:00:46,00:00:08
569,28231005,10,현대아파트105동,2801220,00:00:28,00:00:07
569,28231005,11,3단지관리사무소,2801723,00:02:31,00:00:09
569,28231005,12,현대아파트,2801218,00:01:12,00:00:07
569,28231005,13,백운역,2801744,00:01:48,00:00:00
569,28231005,14,현대310동(서중학교),2801731,00:04:51,00:00:00
569,28231005,15,3단지,2801219,00:00:38,00:00:14
569,28231005,16,현대아파트105동,2801221,00:00:51,00:00:04
569,28231005,17,현대아파트120동앞,2801699,00:00:21,00:00:20
569,28231005,18,현대아파트119동,2801222,00:00:29,00:00:11
569,28231005,19,현대207동,2801682,00:00:34,00:00:07
569,28231005,20,우성4차,2801668,00:01:30,00:00:06
569,28231005,21,우성4차후문,2801225,00:00:28,00:00:05
569,28231005,22,프리상뜨아파트,2801635,00:00:43,00:00:08
569,28231005,23,산곡여자중학교,2801645,00:00:22,00:00:19
569,28231005,24,태양주택,2801652,00:00:14,00:01:35
569,28231005,25,한신휴아파트,2801620,00:02:00,00:00:05
57(강화),28032084,1,강화터미널,2800269,00:00:00,00:00:00
57(강화),28032084,2,강화장례식장,2805488,00:02:00,00:00:05
57(강화),28032084,3,산림조합앞,2807373,00:00:20,00:00:03
57(강화),28032084,4,창리,2800272,00:01:29,00:00:02
57(강화),28032084,5,창리,2803582,00:00:26,00:00:02
57(강화),28032084,6,경기주유소,2803603,00:00:13,00:00:03
57(강화),28032084,7,세광2차아파트,2803602,00:00:08,00:00:02
57(강화),28032084,8,세광아파트,2800274,00:00:15,00:00:03
57(강화),28032084,9,찬우물약수터,2803847,00:01:16,00:00:00
57(강화),28032084,10,고산촌,2803599,00:00:41,00:00:02
57(강화),28032084,11,군인아파트,2804712,00:00:12,00:00:02
57(강화),28032084,12,선원초등학교,2800276,00:00:19,00:00:05
57(강화),28032084,13,선원면주민센터,2800277,00:00:25,00:00:02
57(강화),28032084,14,수부촌,2803597,00:00:46,00:00:03
57(강화),28032084,15,금운교,2806642,00:00:58,00:00:02
57(강화),28032084,16,백운곡,2804030,00:00:07,00:00:03
57(강화),28032084,17,성터지,2800279,00:00:31,00:00:01
57(강화),28032084,18,영은교회,2804029,00:00:47,00:00:02
57(강화),28032084,19,불은파출소,2800282,00:00:28,00:00:03
57(강화),28032084,20,두운리,2800284,00:01:05,00:00:02
57(강화),28032084,21,옥골.옥토끼우주센터,2800285,00:00:30,00:00:03
57(강화),28032084,22,목비고개,2803933,00:00:59,00:00:02
57(강화),28032084,23,길직리,2800287,00:01:29,00:00:02
57(강화),28032084,24,마그네사거리,2800288,00:00:36,00:00:06
57(강화),28032084,25,마그네다리,2804793,00:00:30,00:00:03
57(강화),28032084,26,방죽말,2800291,00:00:30,00:00:04
57(강화),28032084,27,길상면주민센터,2800296,00:00:48,00:00:05
57(강화),28032084,28,온수리,2800298,00:00:38,00:00:06
57(강화),28032084,29,공설운동장,2805077,00:02:03,00:00:02
57(강화),28032084,30,오류골,2800301,00:00:39,00:00:02
57(강화),28032084,31,국제콘크리트,2804454,00:00:28,00:00:02
57(강화),28032084,32,밤나무골,2800294,00:00:27,00:00:02
57(강화),28032084,33,길상군립어린이집,2806305,00:00:29,00:00:02
57(강화),28032084,34,초지삼거리,2804529,00:00:23,00:00:02
57(강화),28032084,35,초지리,2804057,00:00:53,00:00:02
57(강화),28032084,36,신촌,2803938,00:00:42,00:00:02
57(강화),28032084,37,초지큰말,2804530,00:00:53,00:00:03
57(강화),28032084,38,장자말,2804532,00:00:26,00:00:02
57(강화),28032084,39,장자촌,2803935,00:01:00,00:00:03
57(강화),28032084,40,장안말(온천스파),2804070,00:00:40,00:00:00
57(강화),28032084,41,장자촌,2803936,00:03:23,00:00:00
57(강화),28032084,42,장자말,2804533,00:01:01,00:00:01
57(강화),28032084,43,초지큰말,2804531,00:00:25,00:00:01
57(강화),28032084,44,신촌,2803937,00:00:55,00:00:02
57(강화),28032084,45,초지리,2804058,00:01:25,00:00:05
57(강화),28032084,46,초지삼거리,2804601,00:00:49,00:00:03
57(강화),28032084,47,길상군립어린이집,2806304,00:00:29,00:00:02
57(강화),28032084,48,밤나무골,2800295,00:00:33,00:00:02
57(강화),28032084,49,국제콘크리트,2804482,00:00:21,00:00:02
57(강화),28032084,50,오류골,2800300,00:00:30,00:00:02
57(강화),28032084,51,공설운동장,2805078,00:00:33,00:00:02
57(강화),28032084,52,온수리,2800297,00:01:15,00:00:05
57(강화),28032084,53,길상면주민센터,2800261,00:00:23,00:00:03
57(강화),28032084,54,방죽말,2803997,00:01:33,00:00:03
57(강화),28032084,55,마그네,2800290,00:00:38,00:00:03
57(강화),28032084,56,마그네사거리,2800289,00:00:27,00:00:03
57(강화),28032084,57,길직1리,2803934,00:00:30,00:00:03
57(강화),28032084,58,신현리입구,2806662,00:00:24,00:00:02
57(강화),28032084,59,목비고개,2800286,00:01:12,00:00:03
57(강화),28032084,60,옥골.옥토끼우주센터,2803932,00:00:59,00:00:03
57(강화),28032084,61,두운리,2803596,00:00:23,00:00:02
57(강화),28032084,62,불은면주민센터,2800283,00:01:17,00:00:03
57(강화),28032084,63,영은교회,2800281,00:00:30,00:00:03
57(강화),28032084,64,성터지,2800280,00:00:49,00:00:02
57(강화),28032084,65,백운곡,2800278,00:00:40,00:00:02
57(강화),28032084,66,금운교,2806663,00:00:10,00:00:02
57(강화),28032084,67,대장간마을,2804031,00:01:29,00:00:06
57(강화),28032084,68,선원면주민센터,2800260,00:00:48,00:00:02
57(강화),28032084,69,선원초등학교,2800275,00:00:26,00:00:11
57(강화),28032084,70,군인아파트,2804713,00:00:33,00:00:03
57(강화),28032084,71,고산촌,2803598,00:00:12,00:00:03
57(강화),28032084,72,찬우물,2803600,00:00:46,00:00:05
57(강화),28032084,73,세광아파트,2800273,00:00:34,00:00:14
57(강화),28032084,74,세광2차아파트,2803601,00:00:16,00:00:03
57(강화),28032084,75,창골,2804331,00:00:09,00:00:02
57(강화),28032084,76,대문리고개입구,2803581,00:01:07,00:00:06
57(강화),28032084,77,창리,2800271,00:00:32,00:00:02
57(강화),28032084,78,산림조합앞,2805489,00:00:26,00:00:02
57(강화),28032084,79,강화장례식장,2807150,00:00:18,00:00:02
57(강화),28032084,80,구보건소,2804581,00:00:29,00:00:17
57(강화),28032084,81,강화문화원.종합전시관,2804582,00:00:26,00:00:03
57(강화),28032084,82,수협,2800267,00:00:53,00:00:03
57(강화),28032084,83,풍물시장,2804032,00:01:57,00:00:03
57(강화),28032084,84,강화터미널,2800270,00:02:00,00:00:05
570,28231006,1,한신휴아파트,2801620,00:00:00,00:00:00
570,28231006,2,인송빌라,2801624,00:02:00,00:00:05
570,28231006,3,산곡여자중학교,2801644,00:00:34,00:00:26
570,28231006,4,산곡남초등학교,2801637,00:00:35,00:00:13
570,28231006,5,우성4차,2801670,00:02:16,00:00:05
570,28231006,6,현대209동,2801683,00:02:06,00:00:08
570,28231006,7,현대121동,2801702,00:01:29,00:00:02
570,28231006,8,현대102동,2801696,00:00:35,00:00:07
570,28231006,9,2001아울렛,2801687,00:02:28,00:00:17
570,28231006,10,부원중학교,2801184,00:00:58,00:00:04
570,28231006,11,부평역,2801665,00:00:54,00:00:09
570,28231006,12,부평역,2801636,00:04:19,00:00:05
570,28231006,13,부평시장,2801601,00:00:45,00:00:13
570,28231006,14,부평시장(한국자산관리공사),2801541,00:01:18,00:00:17
570,28231006,15,부평시장(가구의거리),2801577,00:00:38,00:00:43
570,28231006,16,부평시장(한남프라자),2801607,00:01:22,00:00:14
570,28231006,17,부평역(우체국앞),2801663,00:05:31,00:00:05
570,28231006,18,부원중학교,2801672,00:00:44,00:00:04
570,28231006,19,2001아울렛,2801691,00:03:38,00:00:02
570,28231006,20,현대1단지관리사무소,2801215,00:00:29,00:00:08
570,28231006,21,현대아파트120동앞,2801699,00:00:40,00:00:07
570,28231006,22,현대207동,2801682,00:01:02,00:00:03
570,28231006,23,우성4차,2801668,00:01:41,00:00:07
570,28231006,24,프리상뜨아파트,2801635,00:01:25,00:00:07
570,28231006,25,산곡여자중학교,2801645,00:00:36,00:00:08
570,28231006,26,태양주택,2801652,00:00:13,00:00:05
570,28231006,27,한신휴아파트,2801620,00:02:00,00:00:05
571,28228002,1,삼산동차고지,2804988,00:00:00,00:00:00
571,28228002,2,휴먼시아1단지,2805069,00:06:07,00:00:00
571,28228002,3,농산물시장,2801243,00:00:39,00:00:07
571,28228002,4,미래타운3.4단지,2801242,00:00:27,00:00:18
571,28228002,5,미래타운1.2단지,2801247,00:01:08,00:00:08
571,28228002,6,현대아파트,2801249,00:01:14,00:00:13
571,28228002,7,유진시스템앞,2801253,00:00:56,00:00:33
571,28228002,8,한국선교역사기념관,2801258,00:01:56,00:00:09
571,28228002,9,갈산동천주교회맞은편,2801277,00:01:01,00:00:04
571,28228002,10,갈산새마을금고,2801290,00:00:38,00:00:18
571,28228002,11,이마트,2801314,00:02:53,00:00:14
571,28228002,12,대동아파트,2801348,00:00:53,00:00:26
571,28228002,13,태화아파트,2801369,00:01:12,00:00:13
571,28228002,14,굴포천,2801402,00:00:52,00:00:15
571,28228002,15,북구도서관,2801437,00:02:01,00:00:07
571,28228002,16,부평래미안아파트,2801457,00:00:30,00:00:19
571,28228002,17,부평중학교,2801477,00:00:57,00:00:08
571,28228002,18,부평구보건소,2801517,00:00:57,00:00:24
571,28228002,19,용갈비,2801539,00:00:22,00:00:03
571,28228002,20,해광병원,2801580,00:01:26,00:00:06
571,28228002,21,부평역,2806837,00:03:56,00:00:05
571,28228002,22,부평역,2801628,00:01:35,00:01:58
571,28228002,23,부평시장(가구의거리),2801576,00:01:29,00:00:04
571,28228002,24,부평시장(용갈비),2801533,00:00:34,00:00:06
571,28228002,25,부평구보건소,2801518,00:00:59,00:00:04
571,28228002,26,부평중학교,2801490,00:00:21,00:00:04
571,28228002,27,부평래미안아파트,2801458,00:01:48,00:00:21
571,28228002,28,신트리공원,2801434,00:01:25,00:00:05
571,28228002,29,굴포천,2801399,00:00:28,00:00:05
571,28228002,30,갈산두산아파트,2801370,00:01:37,00:00:04
571,28228002,31,갈산주공2단지,2801341,00:00:41,00:00:12
571,28228002,32,이마트,2801316,00:01:02,00:00:05
571,28228002,33,갈산사거리,2801291,00:02:22,00:00:20
571,28228002,34,부평북초등학교,2801272,00:01:17,00:00:04
571,28228002,35,갈산태화아파트,2801263,00:00:13,00:00:04
571,28228002,36,대성유니드아파트,2801257,00:00:48,00:00:03
571,28228002,37,유진시스템앞,2801255,00:00:28,00:00:03
571,28228002,38,현대아파트,2801250,00:00:46,00:00:11
571,28228002,39,미래타운1.2단지,2801248,00:00:30,00:00:07
571,28228002,40,후정초등학교.삼산도서관,2801246,00:00:23,00:00:09
571,28228002,41,미래타운3.4단지,2801245,00:00:16,00:00:05
571,28228002,42,삼산농산물시장,2801244,00:00:31,00:00:04
571,28228002,43,휴먼시아1단지,2805070,00:00:27,00:00:06
571,28228002,44,삼산동차고지,2804988,00:02:00,00:00:05
572,28510008,1,신영자동차,2801355,00:00:00,00:00:00
572,28510008,2,인향아파트,2801359,00:00:38,00:00:05
572,28510008,3,청천초등학교후문,2801339,00:01:38,00:00:04
572,28510008,4,아울렛(CGV부평),2803548,00:01:07,00:00:05
572,28510008,5,광명아파트,2803547,00:01:56,00:00:04
572,28510008,6,공단오거리,2801352,00:01:16,00:00:06
572,28510008,7,청천천공영주차장,2807081,00:00:31,00:00:05
572,28510008,8,우림라이온스밸리,2801326,00:01:01,00:00:07
572,28510008,9,갈산역,2801319,00:00:35,00:00:07
572,28510008,10,갈산시장.갈산도서관,2801296,00:02:10,00:00:04
572,28510008,11,삼산사거리(한국아파트),2801281,00:02:39,00:00:03
572,28510008,12,두산위브아파트,2801279,00:02:00,00:00:06
572,28510008,13,신성미소지움,2801278,00:00:33,00:00:05
572,28510008,14,두산위브아파트,2801295,00:01:52,00:00:08
572,28510008,15,삼산서해아파트,2801309,00:01:17,00:00:04
572,28510008,16,삼산서해그랑블,2801329,00:00:57,00:00:16
572,28510008,17,한국만화박물관,2801335,00:00:16,00:00:29
572,28510008,18,삼산월드체육관,2801378,00:01:11,00:00:05
572,28510008,19,삼산월드체육관(삼산주공6단지),2801197,00:00:45,00:01:57
572,28510008,20,삼산월드체육관,2801346,00:01:12,00:00:04
572,28510008,21,삼산주공4단지,2801327,00:01:41,00:00:17
572,28510008,22,진산초등학교,2801308,00:00:33,00:00:08
572,28510008,23,신성미소지움,2801284,00:02:16,00:00:08
572,28510008,24,대보아파트,2801276,00:01:30,00:00:21
572,28510008,25,삼산사거리.한국아파트,2801282,00:01:38,00:00:20
572,28510008,26,갈산새마을금고,2801290,00:02:11,00:00:02
572,28510008,27,갈산시장,2801297,00:02:01,00:00:17
572,28510008,28,갈산역,2801318,00:00:56,00:00:45
